Module;Offered;Group;Language;Activity;Day;Start;End;Venue;Campus;Study Prog
JLZ300;S2;G66;E;L1;Friday;11:30;13:30;Aldoel Bld 3-12;GROENKLOOF;
JLZ300;S2;G67;E;L1;Monday;15:30;17:30;Lecture Theatre L6;GROENKLOOF;
JMA200;Y;G51;A;L1;Monday;12:30;13:30;Aldoel Bld 3-22;GROENKLOOF;
JMA300;S1;G51;A;L1;Tuesday;15:30;16:30;Aldoel Bld 3-25;GROENKLOOF;
JMA300;S1;G51;A;P1;Wednesday;13:30;15:30;Aldoel Bld 2-42;GROENKLOOF;
JMA451;Q1;G51;A;L1;Thursday;14:30;16:30;Aldoel Bld 2-87/88;GROENKLOOF;
JMA451;Q1;G51;A;P1;Wednesday;11:30;13:30;Aldoel Bld 3-26;GROENKLOOF;
JMA454;Q4;G51;A;L1;Monday;15:30;17:30;Aldoel Bld 3-22;GROENKLOOF;
JMA454;Q4;G51;A;P1;Friday;10:30;12:30;Aldoel Bld 3-27;GROENKLOOF;
JMB112;S1;G51;E;L1;Monday;09:30;10:30;Aldoel 1;GROENKLOOF;
JMB112;S1;G51;E;L2;Wednesday;07:30;08:30;Aldoel 3;GROENKLOOF;
JMB113;S1;P51;E;P1;Thursday;12:30;14:30;Sport Centre;GROENKLOOF;
JMB114;S1;G51;E;L1;Monday;09:30;10:30;Aldoel 1;GROENKLOOF;
JMB114;S1;G51;E;L2;Wednesday;07:30;08:30;Aldoel 3;GROENKLOOF;
JMB122;S2;G51;E;L1;Tuesday;15:30;16:30;Aldoel 2;GROENKLOOF;
JMB122;S2;G51;E;L2;Wednesday;11:30;12:30;Aldoel 2;GROENKLOOF;
JMB123;S2;P51;E;P1;Thursday;12:30;14:30;Sport Centre;GROENKLOOF;
JMB124;S1;G51;E;L1;Monday;10:30;11:30;Lecture Theatre L6;GROENKLOOF;
JMB124;S1;G51;E;L2;Tuesday;08:30;09:30;Lecture Theatre L5;GROENKLOOF;
JMB125;S2;G51;E;L1;Monday;11:30;12:30;Lecture Theatre L5;GROENKLOOF;
JMB125;S2;G51;E;L2;Wednesday;12:30;13:30;Lecture Theatre L5;GROENKLOOF;
JMB212;S1;G51;E;L1;Tuesday;11:30;13:30;Lecture Theatre L6;GROENKLOOF;
JMB213;S1;G51;E;P1;Thursday;10:30;12:30;Grk Sport Centre;GROENKLOOF;
JMB222;S2;G51;E;L1;Monday;11:30;12:30;Lecture Theatre L4;GROENKLOOF;
JMB222;S2;G51;E;L2;Tuesday;11:30;12:30;Lecture Theatre L6;GROENKLOOF;
JMB223;S2;G51;E;P1;Thursday;10:30;12:30;Grk Sport Centre;GROENKLOOF;
JMB312;S1;G51;E;L1;Tuesday;08:30;09:30;Swimming Pool 2-22;GROENKLOOF;
JMB312;S1;G51;E;L2;Wednesday;11:30;13:30;Swimming Pool 2-22;GROENKLOOF;
JMB313;S1;G51;E;P1;Thursday;08:30;10:30;Grk Sport Centre;GROENKLOOF;
JMB322;S2;G51;E;L1;Tuesday;08:30;10:30;Swimming Pool 2-22;GROENKLOOF;
JMB322;S2;G51;E;L2;Wednesday;10:30;11:30;Swimming Pool 2-22;GROENKLOOF;
JMB323;S2;G51;E;P1;Thursday;08:30;10:30;Grk Sport Centre;GROENKLOOF;
JMC201;Y;G01;E;L1;Thursday;14:30;15:30;Technica 1-18;GROENKLOOF;
JMC330;S2;G51;E;L1;Friday;10:30;12:30;Aldoel Bld 2-97;GROENKLOOF;
JMC451;Q1;G51;E;L1;Monday;09:30;11:30;Aldoel Bld 2-81;GROENKLOOF;
JMC451;Q1;G51;E;P1;Thursday;09:30;11:30;Aldoel Bld 2-81;GROENKLOOF;
JMC454;Q4;G51;E;L1;Tuesday;09:30;11:30;Aldoel Bld 2-81;GROENKLOOF;
JMC454;Q4;G51;E;P1;Thursday;09:30;11:30;Aldoel Bld 2-81;GROENKLOOF;
JMD201;S1;G51;E;L1;Monday;08:30;09:30;Aldoel Bld 1-133;GROENKLOOF;
JMD201;S2;G51;E;L1;Wednesday;15:30;16:30;Aldoel Bld 1-133;GROENKLOOF;
JMD203;S1;G51;E;L1;Friday;07:30;08:30;Aldoel Bld 3-22;GROENKLOOF;
JMD203;S2;G51;E;L1;Thursday;07:30;08:30;Aldoel Bld 3-22;GROENKLOOF;
JMD205;S1;G51;E;L1;Friday;15:30;16:30;Lecture Theatre L5;GROENKLOOF;
JMD205;S2;G51;E;L1;Friday;08:30;09:30;Lecture Theatre L5;GROENKLOOF;
JMD206;S1;G51;E;L1;Friday;12:30;13:30;Lecture Theatre L7;GROENKLOOF;
JMD206;S2;G51;E;L1;Thursday;15:30;16:30;Lecture Theatre L7;GROENKLOOF;
JMD301;S1;G51;E;L1;Tuesday;09:30;11:30;Aldoel Bld 2-42;GROENKLOOF;
JMD303;S2;G51;E;L1;Thursday;09:30;11:30;Lecture Theatre L1;GROENKLOOF;
JMD305;S2;G51;E;L1;Monday;10:30;12:30;Lecture Theatre L9;GROENKLOOF;
JMD306;S1;G51;E;L1;Friday;10:30;12:30;Lecture Theatre L7;GROENKLOOF;
JMD351;S1;G51;A;L1;Wednesday;09:30;11:30;Aldoel Bld 1-133;GROENKLOOF;
JMD351;S1;G52;E;L1;Friday;07:30;09:30;Lecture Theatre L7;GROENKLOOF;
JMD451;Q1;G51;E;L1;Monday;09:30;11:30;Aldoel Bld 3-27;GROENKLOOF;
JMD451;Q1;G51;E;P1;Wednesday;09:30;11:30;Aldoel Bld 3-27;GROENKLOOF;
JMD453;Q1;G51;E;L1;Wednesday;11:30;13:30;Aldoel Bld 2-89/90;GROENKLOOF;
JMD453;Q1;G51;E;P1;Friday;10:30;12:30;Aldoel Bld 2-87/88;GROENKLOOF;
JMD455;Q1;G51;E;L1;Monday;11:30;13:30;Lecture Theatre L7;GROENKLOOF;
JMD455;Q1;G51;E;P1;Thursday;07:30;09:30;Lecture Theatre L9;GROENKLOOF;
JMD456;Q1;G51;E;L1;Monday;07:30;09:30;Lecture Theatre L4;GROENKLOOF;
JMD456;Q1;G51;E;P1;Tuesday;09:30;11:30;Lecture Theatre L9;GROENKLOOF;
JMD461;Q4;G51;E;L1;Monday;09:30;11:30;Aldoel Bld 1-133;GROENKLOOF;
JMD461;Q4;G51;E;P1;Wednesday;08:30;10:30;Aldoel Bld 1-133;GROENKLOOF;
JMD463;Q4;G51;E;L1;Tuesday;13:30;15:30;Aldoel Bld 2-89/90;GROENKLOOF;
JMD463;Q4;G51;E;P1;Thursday;10:30;12:30;Aldoel Bld 3-26;GROENKLOOF;
JMD465;Q4;G52;E;L1;Monday;13:30;15:30;Aldoel Bld 3-12;GROENKLOOF;
JMD465;Q4;G52;E;P1;Thursday;14:30;16:30;Lecture Theatre L4;GROENKLOOF;
JMD466;Q4;G51;E;L1;Monday;09:30;11:30;Lecture Theatre L4;GROENKLOOF;
JMD466;Q4;G52;E;P1;Wednesday;09:30;11:30;Lecture Theatre L9;GROENKLOOF;
JME200;Y;G51;E;L1;Wednesday;16:30;17:30;Aldoel 1;GROENKLOOF;
JME210;S1;G51;E;L1;Thursday;14:30;15:30;Aldoel 3;GROENKLOOF;
JME300;S2;G51;E;L1;Thursday;15:30;17:30;Aldoel 2;GROENKLOOF;
JME451;Q1;G51;E;L1;Monday;15:30;17:30;Aldoel 2;GROENKLOOF;
JME451;Q1;G51;E;P1;Thursday;12:30;14:30;Aldoel 3;GROENKLOOF;
JME454;Q4;G51;E;L1;Tuesday;15:30;17:30;Aldoel 3;GROENKLOOF;
JME454;Q4;G52;E;P1;Wednesday;11:30;13:30;Aldoel 3;GROENKLOOF;
JMF200;Y;G51;E;L1;Friday;08:30;09:30;Aldoel Bld 3-22;GROENKLOOF;
JMF300;S1;G51;E;L1;Wednesday;09:30;11:30;Aldoel Bld 3-22;GROENKLOOF;
JMF451;Q1;G51;E;L1;Tuesday;07:30;09:30;Aldoel Bld 3-22;GROENKLOOF;
JMF451;Q1;G51;E;P1;Thursday;10:30;12:30;Aldoel Bld 3-22;GROENKLOOF;
JMF454;Q4;G51;E;L1;Thursday;08:30;10:30;Aldoel Bld 3-22;GROENKLOOF;
JMF454;Q4;G51;E;P1;Friday;09:30;11:30;Aldoel Bld 3-22;GROENKLOOF;
JMG200;S1;G51;E;L1;Thursday;15:30;16:30;Aldoel 3;GROENKLOOF;
JMG200;S2;G51;E;L1;Monday;08:30;09:30;Aldoel 1;GROENKLOOF;
JMG300;S1;G51;E;L1;Tuesday;07:30;09:30;Aldoel 2;GROENKLOOF;
JMG451;Q1;G51;E;L1;Wednesday;09:30;11:30;Lecture Theatre L5;GROENKLOOF;
JMG451;Q1;G51;E;P1;Friday;09:30;11:30;Aldoel 2;GROENKLOOF;
JMG451;Q1;G51;E;P1;Friday;09:30;11:30;Lecture Theatre L5;GROENKLOOF;
JMG454;Q4;G51;E;L1;Monday;15:30;17:30;Lecture Theatre L5;GROENKLOOF;
JMG454;Q4;G51;E;P1;Friday;13:30;15:30;Aldoel 2;GROENKLOOF;
JMH200;S1;G51;E;L1;Thursday;16:30;17:30;Aldoel 3;GROENKLOOF;
JMH200;S2;G51;E;L1;Thursday;09:30;10:30;Aldoel 1;GROENKLOOF;
JMH300;S1;G51;E;L1;Tuesday;11:30;13:30;Lecture Theatre L5;GROENKLOOF;
JMH451;Q1;G51;E;L1;Wednesday;07:30;09:30;Lecture Theatre L7;GROENKLOOF;
JMH451;Q1;G51;E;P1;Thursday;09:30;11:30;Lecture Theatre L7;GROENKLOOF;
JMH454;Q4;G51;E;L1;Tuesday;10:30;12:30;Lecture Theatre L5;GROENKLOOF;
JMH454;Q4;G51;E;P1;Thursday;07:30;09:30;Lecture Theatre L5;GROENKLOOF;
JMK201;Y;G51;E;L1;Friday;07:30;08:30;Aldoel Bld 1-132;GROENKLOOF;
JMK301;S1;G51;E;L1;Wednesday;11:30;13:30;Aldoel Bld 1-132;GROENKLOOF;
JMK451;Q1;G51;E;L1;Tuesday;07:30;09:30;Aldoel Bld 1-145;GROENKLOOF;
JMK451;Q1;G51;E;P1;Thursday;07:30;09:30;Aldoel Bld 1-145;GROENKLOOF;
JMK454;Q4;G51;E;L1;Monday;13:30;15:30;Aldoel Bld 1-145;GROENKLOOF;
JMK454;Q4;G51;E;P1;Wednesday;07:30;09:30;Aldoel Bld 1-145;GROENKLOOF;
JML201;S1;G51;E;L1;Wednesday;15:30;16:30;Lecture Theatre L5;GROENKLOOF;
JML201;S2;G51;E;L1;Wednesday;07:30;08:30;Lecture Theatre L5;GROENKLOOF;
JML301;S2;G51;E;L1;Friday;10:30;12:30;Lecture Theatre L5;GROENKLOOF;
JML461;Q1;G51;E;L1;Monday;09:30;11:30;Swimming Pool 2-19/20/21;GROENKLOOF;
JML461;Q1;G51;E;P1;Wednesday;09:30;11:30;Swimming Pool 2-19/20/21;GROENKLOOF;
JML464;Q4;G51;E;L1;Wednesday;07:30;09:30;Swimming Pool 2-19/20/21;GROENKLOOF;
JML464;Q4;G51;E;P1;Friday;08:30;10:30;Swimming Pool 2-19/20/21;GROENKLOOF;
JMM200;Y;G51;E;L1;Wednesday;07:30;08:30;Music 3-18;GROENKLOOF;
JMM300;S1;G51;E;L1;Wednesday;11:30;13:30;Music 3-23;GROENKLOOF;
JMM451;Q1;G51;E;L1;Wednesday;14:30;16:30;Music 3-23;GROENKLOOF;
JMM451;Q1;G51;E;P1;Wednesday;16:30;18:30;Music 3-23;GROENKLOOF;
JMM454;Q4;G51;E;L1;Wednesday;14:30;16:30;Music 3-18;GROENKLOOF;
JMM454;Q4;G51;E;P1;Wednesday;16:30;18:30;Music 3-18;GROENKLOOF;
JMN203;Y;G51;E;L1;Tuesday;16:30;17:30;Lecture Theatre L7;GROENKLOOF;
JMN304;S1;G51;E;L1;Wednesday;15:30;17:30;Lecture Theatre L6;GROENKLOOF;
JMN308;S2;G51;E;L1;Friday;11:30;13:30;NS Lab H;GROENKLOOF;
JMN309;S2;G51;E;L1;Tuesday;14:30;16:30;NS Lab D;GROENKLOOF;
JMN451;Q1;G51;E;L1;Tuesday;09:30;11:30;Aldoel Bld 2-83/84;GROENKLOOF;
JMN451;Q1;G51;E;P1;Wednesday;11:30;13:30;Aldoel Bld 3-12;GROENKLOOF;
JMN452;Q1;G51;E;L1;Monday;09:30;11:30;Consult Department;GROENKLOOF;
JMN452;Q1;G51;E;P1;Thursday;08:30;10:30;Consult Department;GROENKLOOF;
JMN453;Q1;G51;E;L1;Monday;11:30;13:30;NS Lab D;GROENKLOOF;
JMN453;Q1;G51;E;P1;Thursday;10:30;12:30;NS Lab D;GROENKLOOF;
JMN454;Q4;G51;E;L1;Wednesday;09:30;11:30;NS Lab F;GROENKLOOF;
JMN454;Q4;G51;E;P1;Thursday;10:30;12:30;NS Lab F;GROENKLOOF;
JMN456;Q4;G51;E;L1;Monday;13:30;15:30;NS Lab C;GROENKLOOF;
JMN456;Q4;G51;E;P1;Tuesday;08:30;10:30;NS Lab D;GROENKLOOF;
JMN458;Q4;G51;E;L1;Tuesday;13:30;15:30;Consult Department;GROENKLOOF;
JMN458;Q4;G51;E;P1;Friday;08:30;10:30;Consult Department;GROENKLOOF;
JMO181;Y;G51;E;L1;Monday;10:30;12:30;Music 3-18;GROENKLOOF;
JMO182;Y;G51;E;P1;Monday;12:30;14:30;Music 3-23;GROENKLOOF;
JMO201;Y;G51;E;L1;Monday;08:30;09:30;Music 3-18;GROENKLOOF;
JMO202;Y;G51;E;L1;Wednesday;08:30;09:30;Music 3-18;GROENKLOOF;
JMO203;Y;G51;E;P1;Tuesday;09:30;11:30;Music 3-18;GROENKLOOF;
JMO204;Y;G51;E;P1;Wednesday;09:30;11:30;Music 3-18;GROENKLOOF;
JMO301;Y;G51;E;L1;Tuesday;08:30;09:30;Music 3-23;GROENKLOOF;
JMO302;Y;G51;E;L1;Tuesday;07:30;08:30;Music 3-23;GROENKLOOF;
JMO303;Y;G51;E;L1;Monday;09:30;10:30;Music 3-23;GROENKLOOF;
JMO303;Y;G51;E;P1;Monday;10:30;11:30;Music 3-23;GROENKLOOF;
JMO304;Y;G51;E;L1;Tuesday;09:30;10:30;Music 3-23;GROENKLOOF;
JMO304;Y;G51;E;P1;Tuesday;10:30;11:30;Music 3-23;GROENKLOOF;
JMT304;S1;G51;E;L1;Tuesday;11:30;13:30;Technica 1-18;GROENKLOOF;
JMT451;Q1;G51;E;L1;Tuesday;15:30;17:30;Technica 1-18;GROENKLOOF;
JMT451;Q1;G51;E;P1;Friday;11:30;13:30;Technica 1-18;GROENKLOOF;
JMT454;Q4;G51;E;L1;Wednesday;14:30;16:30;Aldoel Bld 3-27;GROENKLOOF;
JMT454;Q4;G51;E;P1;Thursday;12:30;14:30;Aldoel Bld 3-27;GROENKLOOF;
JMW204;S1;G51;E;L1;Thursday;11:30;12:30;Lecture Theatre L4;GROENKLOOF;
JMW204;S2;G51;E;L1;Tuesday;15:30;16:30;Lecture Theatre L4;GROENKLOOF;
JMW300;S1;G51;E;L1;Monday;09:30;11:30;NS Lab E;GROENKLOOF;
JMW302;S2;G51;E;L1;Wednesday;08:30;10:30;Aldoel Bld 2-97;GROENKLOOF;
JMW303;S2;G51;E;L1;Thursday;11:30;13:30;NS Lab B;GROENKLOOF;
JMW451;Q1;G51;E;L1;Tuesday;07:30;09:30;NS Lab E;GROENKLOOF;
JMW451;Q1;G51;E;P1;Wednesday;13:30;15:30;NS Lab E;GROENKLOOF;
JMW452;Q1;G51;E;L1;Wednesday;14:30;16:30;Aldoel Bld 1-133;GROENKLOOF;
JMW452;Q1;G51;E;P1;Friday;12:30;14:30;Aldoel Bld 3-22;GROENKLOOF;
JMW453;Q1;G51;E;L1;Tuesday;07:30;09:30;Aldoel Bld 2-97;GROENKLOOF;
JMW453;Q1;G51;E;P1;Thursday;09:30;11:30;Aldoel Bld 2-97;GROENKLOOF;
JMW454;Q4;G51;E;L1;Tuesday;11:30;13:30;NS Lab E;GROENKLOOF;
JMW454;Q4;G51;E;P1;Thursday;07:30;09:30;NS Lab E;GROENKLOOF;
JMW455;Q4;G51;E;L1;Tuesday;13:30;15:30;Aldoel Bld 3-22;GROENKLOOF;
JMW455;Q4;G51;E;P1;Thursday;12:30;14:30;Aldoel Bld 3-22;GROENKLOOF;
JMW456;Q4;G51;E;L1;Monday;09:30;11:30;Consult Department;GROENKLOOF;
JMW456;Q4;G51;E;P1;Tuesday;12:30;14:30;Consult Department;GROENKLOOF;
JND200;S1;G51;E;L1;Wednesday;13:30;14:30;Aldoel Bld 2-87/88;GROENKLOOF;
JND200;S2;G51;E;L1;Wednesday;08:30;09:30;Aldoel Bld 2-87/88;GROENKLOOF;
JND300;S2;G51;E;L1;Monday;15:30;17:30;Aldoel Bld 1-133;GROENKLOOF;
JND451;Q1;G51;E;L1;Tuesday;15:30;17:30;Lecture Theatre L3;GROENKLOOF;
JND451;Q1;G51;E;P1;Thursday;15:30;17:30;Lecture Theatre L3;GROENKLOOF;
JND454;Q4;G51;E;L1;Tuesday;07:30;09:30;Aldoel Bld 1-133;GROENKLOOF;
JND454;Q4;G51;E;P1;Thursday;07:30;09:30;Aldoel Bld 1-133;GROENKLOOF;
JNM461;Q1;G51;E;L1;Tuesday;11:30;13:30;Aldoel 3;GROENKLOOF;
JNM461;Q1;G52;E;L1;Monday;13:30;15:30;Aldoel 3;GROENKLOOF;
JNM461;Q1;G53;E;L1;Wednesday;14:30;16:30;Aldoel 3;GROENKLOOF;
JNM464;Q4;G51;E;L1;Wednesday;13:30;15:30;Aldoel 1;GROENKLOOF;
JNM464;Q4;G52;E;L1;Monday;11:30;13:30;Aldoel 3;GROENKLOOF;
JNM464;Q4;G53;E;L1;Thursday;11:30;13:30;Aldoel 2;GROENKLOOF;
JOT110;S1;G51;E;L1;Monday;12:30;14:30;Aldoel Bld 2-81;GROENKLOOF;
JOT110;S1;G51;E;P1;Wednesday;14:30;16:30;Technica 1-18;GROENKLOOF;
JOT120;S2;G51;E;L1;Monday;07:30;09:30;Aldoel Bld 2-81;GROENKLOOF;
JOT120;S2;G51;E;P1;Wednesday;13:30;15:30;Aldoel Bld 2-81;GROENKLOOF;
JOT210;S1;G51;E;L1;Wednesday;11:30;13:30;Aldoel Bld 2-81;GROENKLOOF;
JOT210;S1;G51;E;P1;Friday;09:30;11:30;Aldoel Bld 2-81;GROENKLOOF;
JOT220;S2;G51;E;L1;Tuesday;12:30;14:30;Aldoel Bld 2-81;GROENKLOOF;
JOT220;S2;G51;E;P1;Thursday;12:30;14:30;Aldoel Bld 2-81;GROENKLOOF;
JOT240;S2;G51;E;L1;Monday;09:30;11:30;Lecture Theatre L7;GROENKLOOF;
JOT240;S2;G51;E;L2;Wednesday;11:30;13:30;Lecture Theatre L7;GROENKLOOF;
JOT240;S2;G51;E;P1;Friday;07:30;08:30;Lecture Theatre L7;GROENKLOOF;
JPC310;S2;G51;E;L1;Monday;13:30;15:30;NS Lab D;GROENKLOOF;
JPC310;S2;G51;E;P1;Wednesday;13:30;15:30;NS Lab D;GROENKLOOF;
JPO110;S1;G01;E;L1;Monday;09:30;11:30;Eng NS2 Comp Lab 1;HATFIELD;c1e1n1p1s1z1   
JPO110;S1;G01;E;L1;Monday;09:30;11:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G01;E;L1;Monday;09:30;11:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G01;E;L1;Monday;09:30;11:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO110;S1;G01;E;L2;Wednesday;13:30;15:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO110;S1;G01;E;L2;Wednesday;13:30;15:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G01;E;L2;Wednesday;13:30;15:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G01;E;L2;Wednesday;13:30;15:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO110;S1;G01;E;L3;Thursday;13:30;15:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO110;S1;G01;E;L3;Thursday;13:30;15:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G01;E;L3;Thursday;13:30;15:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G01;E;L3;Thursday;13:30;15:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO110;S1;G02;E;L1;Tuesday;13:30;15:30;Eng NS2 Comp Lab 1;HATFIELD;b1m1r1   
JPO110;S1;G02;E;L1;Tuesday;13:30;15:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G02;E;L1;Tuesday;13:30;15:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G02;E;L1;Tuesday;13:30;15:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO110;S1;G02;E;L2;Wednesday;15:30;17:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO110;S1;G02;E;L2;Wednesday;15:30;17:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G02;E;L2;Wednesday;15:30;17:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G02;E;L2;Wednesday;15:30;17:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO110;S1;G02;E;L3;Thursday;11:30;13:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO110;S1;G02;E;L3;Thursday;11:30;13:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO110;S1;G02;E;L3;Thursday;11:30;13:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO110;S1;G02;E;L3;Thursday;11:30;13:30;Eng NS2 Comp Lab 4;HATFIELD;
JPO111;S1;G01;E;L1;Tuesday;07:30;09:30;North hall;HATFIELD;c1e1n1p1s1z1   
JPO111;S1;T01;E;T1;Tuesday;13:30;14:30;Eng II 3-34;HATFIELD;p1s1   
JPO111;S1;T01;E;T2;Wednesday;11:30;12:30;Eng II 4-36;HATFIELD;
JPO111;S1;T01;E;T3;Thursday;11:30;12:30;Eng II 4-21;HATFIELD;
JPO111;S1;T02;E;T1;Tuesday;13:30;14:30;Eng II 3-31;HATFIELD;c1n1   
JPO111;S1;T02;E;T2;Wednesday;09:30;10:30;Eng II 4-30;HATFIELD;
JPO111;S1;T02;E;T3;Thursday;12:30;13:30;Eng II 4-21;HATFIELD;
JPO111;S1;T03;E;T1;Tuesday;14:30;15:30;Eng II 3-34;HATFIELD;e1z1   
JPO111;S1;T03;E;T2;Wednesday;10:30;11:30;Eng II 4-36;HATFIELD;
JPO111;S1;T03;E;T3;Thursday;10:30;11:30;Eng II 4-21;HATFIELD;
JPO112;S1;G01;E;L1;Tuesday;09:30;10:30;Eng III - 4;HATFIELD;b2c2m2   
JPO112;S1;G02;E;L1;Tuesday;08:30;09:30;Eng III - 4;HATFIELD;e2n2p2r2s2z2   
JPO112;S1;T01;E;T1;Wednesday;12:30;13:30;Eng II 4-21;HATFIELD;b2c2   
JPO112;S1;T01;E;T2;Thursday;13:30;14:30;Eng II 4-36;HATFIELD;
JPO112;S1;T01;E;T3;Friday;09:30;10:30;Eng II 4-36;HATFIELD;
JPO112;S1;T02;E;T1;Wednesday;11:30;12:30;Eng II 4-21;HATFIELD;e2s2   
JPO112;S1;T02;E;T2;Thursday;10:30;11:30;Eng II 4-38;HATFIELD;
JPO112;S1;T02;E;T3;Friday;12:30;13:30;Eng II 4-36;HATFIELD;
JPO112;S1;T03;E;T1;Wednesday;10:30;11:30;Eng II 4-21;HATFIELD;m2   
JPO112;S1;T03;E;T2;Thursday;09:30;10:30;Eng II 4-38;HATFIELD;
JPO112;S1;T03;E;T3;Friday;10:30;11:30;Eng II 4-36;HATFIELD;
JPO112;S1;T04;E;T1;Wednesday;09:30;10:30;Eng II 4-21;HATFIELD;n2p2r2z2   
JPO112;S1;T04;E;T2;Thursday;12:30;13:30;Eng II 4-36;HATFIELD;
JPO112;S1;T04;E;T3;Friday;11:30;12:30;Eng II 4-36;HATFIELD;
JPO113;S1;G01;E;L1;Tuesday;08:30;09:30;Eng II 2-36;HATFIELD;b2c2m2   
JPO113;S1;G02;E;L1;Tuesday;09:30;10:30;Eng II 2-36;HATFIELD;e2n2p2s2z2   
JPO113;S1;T01;E;T1;Monday;13:30;14:30;Eng I 1-2;HATFIELD;b2c2   
JPO113;S1;T01;E;T2;Thursday;09:30;10:30;Eng II 3-34;HATFIELD;
JPO113;S1;T01;E;T3;Friday;10:30;11:30;Eng II 3-34;HATFIELD;
JPO113;S1;T02;E;T1;Monday;12:30;13:30;Eng I 1-1;HATFIELD;e2s2   
JPO113;S1;T02;E;T2;Thursday;13:30;14:30;Eng II 3-34;HATFIELD;
JPO113;S1;T02;E;T3;Friday;11:30;12:30;Eng II 3-34;HATFIELD;
JPO113;S1;T03;E;T1;Monday;11:30;12:30;Eng I 1-1;HATFIELD;m2   
JPO113;S1;T03;E;T2;Thursday;12:30;13:30;Eng II 3-34;HATFIELD;
JPO113;S1;T03;E;T3;Friday;09:30;10:30;Eng II 3-34;HATFIELD;
JPO113;S1;T04;E;T1;Monday;14:30;15:30;Eng I 1-2;HATFIELD;n2p2z2   
JPO113;S1;T04;E;T2;Thursday;10:30;11:30;Eng II 3-34;HATFIELD;
JPO113;S1;T04;E;T3;Friday;12:30;13:30;Eng II 3-34;HATFIELD;
JPO114;S1;G01;E;L1;Monday;11:30;12:30;Eng II 3-25;HATFIELD;r2   
JPO114;S1;G01;E;T1;Tuesday;12:30;13:30;Eng NS2 Comp Lab 3;HATFIELD;r2   
JPO114;S1;G01;E;T2;Friday;09:30;11:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO116;S1;G01;E;L1;Wednesday;12:30;13:30;Eng III - 1;HATFIELD;b1c1e1n1p1s1z1   
JPO116;S1;G02;E;L1;Wednesday;10:30;11:30;Eng III - 2;HATFIELD;m1r1   
JPO116;S1;G02;E;L1;Wednesday;10:30;11:30;Eng III - 3;HATFIELD;
JPO116;S1;T01;E;T1;Monday;12:30;13:30;Eng II 4-36;HATFIELD;b1n1   
JPO116;S1;T01;E;T2;Thursday;09:30;10:30;Eng III - 3;HATFIELD;
JPO116;S1;T01;E;T3;Friday;07:30;08:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO116;S1;T02;E;T1;Monday;14:30;15:30;Eng II 4-36;HATFIELD;c1e1z1   
JPO116;S1;T02;E;T2;Thursday;11:30;12:30;Eng III - 3;HATFIELD;
JPO116;S1;T02;E;T3;Friday;11:30;12:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO116;S1;T03;E;T1;Monday;10:30;11:30;Eng II 4-36;HATFIELD;m1r1   
JPO116;S1;T03;E;T2;Thursday;10:30;11:30;Eng III - 3;HATFIELD;
JPO116;S1;T03;E;T3;Friday;07:30;08:30;Eng NS2 Comp Lab 1;HATFIELD;
JPO116;S1;T04;E;T1;Monday;10:30;11:30;Eng II 4-30;HATFIELD;m1   
JPO116;S1;T04;E;T2;Thursday;14:30;15:30;Eng II 4-30;HATFIELD;
JPO116;S1;T04;E;T3;Friday;07:30;08:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO116;S1;T05;E;T1;Monday;13:30;14:30;Eng II 4-36;HATFIELD;p1s1   
JPO116;S1;T05;E;T2;Thursday;12:30;13:30;Eng III - 3;HATFIELD;
JPO116;S1;T05;E;T3;Friday;11:30;12:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO120;S2;G01;E;L1;Monday;11:30;13:30;Eng NS2 Comp Lab 1;HATFIELD;b1c1m1   
JPO120;S2;G01;E;L1;Monday;11:30;13:30;Eng NS2 Comp Lab 2;HATFIELD;
JPO120;S2;G01;E;L1;Monday;11:30;13:30;Eng NS2 Comp Lab 3;HATFIELD;
JPO120;S2;G01;E;L1;Monday;11:30;13:30;Eng NS2 Comp Lab 4;HATFIELD;
